purchase_id,owner_id,material_id,quantity,date
3172,43,145,6436,2025-03-15 18:09:39.734305
3173,80,95,6761,2025-03-15 18:09:39.734305
3174,44,142,5783,2025-03-16 18:09:39.734305
3175,80,151,3378,2025-03-16 18:09:39.734305
3176,46,188,962,2025-03-16 18:09:39.734305
3177,25,59,2001,2025-03-16 18:09:39.734305
3178,7,47,2236,2025-03-16 18:09:39.734305
3179,34,119,2972,2025-03-16 18:09:39.734305
3180,45,122,2125,2025-03-16 18:09:39.734305
3181,98,124,6081,2025-03-16 18:09:39.734305
3182,36,136,9644,2025-03-16 18:09:39.734305
3183,94,143,5090,2025-03-16 18:09:39.734305
3184,58,153,4988,2025-03-17 18:09:39.734305
3185,32,77,4221,2025-03-17 18:09:39.734305
3186,30,1,9118,2025-03-17 18:09:39.734305
3187,16,145,3337,2025-03-17 18:09:39.734305
3188,60,82,3506,2025-03-17 18:09:39.734305
3189,92,87,3417,2025-03-18 18:09:39.734305
3190,99,149,2247,2025-03-18 18:09:39.734305
3191,12,29,7088,2025-03-18 18:09:39.734305
3192,7,49,5198,2025-03-18 18:09:39.734305
3193,87,70,9901,2025-03-18 18:09:39.734305
3194,20,18,5757,2025-03-18 18:09:39.734305
3195,79,185,5848,2025-03-18 18:09:39.734305
3196,94,35,4305,2025-03-19 18:09:39.734305
3197,27,35,8655,2025-03-19 18:09:39.734305
3198,53,105,194,2025-03-19 18:09:39.734305
3199,37,102,222,2025-03-19 18:09:39.734305
3200,15,142,3313,2025-03-19 18:09:39.734305
3201,23,103,4073,2025-03-19 18:09:39.734305
3202,98,121,4837,2025-03-19 18:09:39.734305
3203,11,158,484,2025-03-19 18:09:39.734305
3204,57,154,7740,2025-03-19 18:09:39.734305
3205,78,132,1227,2025-03-19 18:09:39.734305
3206,34,100,2607,2025-03-19 18:09:39.734305
3207,87,190,9156,2025-03-20 18:09:39.734305
3208,20,5,5676,2025-03-20 18:09:39.734305
3209,51,137,282,2025-03-20 18:09:39.734305
3210,39,10,3361,2025-03-20 18:09:39.734305
3211,79,133,9332,2025-03-20 18:09:39.734305
3212,1,64,8785,2025-03-20 18:09:39.734305
3213,78,94,2808,2025-03-20 18:09:39.734305
3214,75,146,9492,2025-03-20 18:09:39.734305
3215,30,16,2204,2025-03-21 18:09:39.734305
3216,17,178,8351,2025-03-21 18:09:39.734305
3217,62,110,2885,2025-03-21 18:09:39.734305
3218,74,103,7131,2025-03-21 18:09:39.734305
3219,6,135,7499,2025-03-21 18:09:39.734305
3220,89,144,7098,2025-03-21 18:09:39.734305
3221,58,122,8980,2025-03-21 18:09:39.734305
3222,52,105,1813,2025-03-21 18:09:39.734305
3223,38,192,3798,2025-03-22 18:09:39.734305
3224,76,141,3707,2025-03-22 18:09:39.734305
3225,43,42,7516,2025-03-22 18:09:39.734305
3226,29,136,7556,2025-03-22 18:09:39.734305
3227,68,103,4769,2025-03-22 18:09:39.734305
3228,87,65,6126,2025-03-22 18:09:39.734305
3229,68,147,6407,2025-03-22 18:09:39.734305
3230,37,131,6926,2025-03-23 18:09:39.734305
3231,25,200,8686,2025-03-23 18:09:39.734305
3232,10,126,7841,2025-03-23 18:09:39.734305
3233,38,143,4132,2025-03-23 18:09:39.734305
3234,52,113,2009,2025-03-23 18:09:39.734305
3235,32,140,372,2025-03-23 18:09:39.734305
3236,38,167,4995,2025-03-23 18:09:39.734305
3237,93,126,6968,2025-03-23 18:09:39.734305
3238,56,102,1221,2025-03-23 18:09:39.734305
3239,92,83,8667,2025-03-23 18:09:39.734305
3240,73,97,6944,2025-03-24 18:09:39.734305
3241,42,130,9977,2025-03-24 18:09:39.734305
3242,51,152,8340,2025-03-24 18:09:39.734305
3243,39,30,8123,2025-03-24 18:09:39.734305
3244,93,51,3648,2025-03-24 18:09:39.734305
3245,99,157,2584,2025-03-24 18:09:39.734305
3246,2,199,1686,2025-03-24 18:09:39.734305
3247,77,121,4113,2025-03-24 18:09:39.734305
3248,1,138,7718,2025-03-24 18:09:39.734305
3249,35,88,6510,2025-03-25 18:09:39.734305
3250,81,152,8742,2025-03-25 18:09:39.734305
3251,63,12,7513,2025-03-25 18:09:39.734305
3252,86,108,4522,2025-03-25 18:09:39.734305
3253,62,148,8687,2025-03-26 18:09:39.734305
3254,20,7,582,2025-03-26 18:09:39.734305
3255,97,12,1523,2025-03-26 18:09:39.734305
3256,85,132,9005,2025-03-26 18:09:39.734305
3257,18,162,7780,2025-03-26 18:09:39.734305
3258,17,32,183,2025-03-26 18:09:39.734305
3259,79,151,299,2025-03-26 18:09:39.734305
3260,9,2,5506,2025-03-27 18:09:39.734305
3261,29,2,9703,2025-03-27 18:09:39.734305
3262,42,132,9933,2025-03-27 18:09:39.734305
3263,15,109,9901,2025-03-27 18:09:39.734305
3264,22,131,2635,2025-03-27 18:09:39.734305
3265,17,151,3472,2025-03-27 18:09:39.734305
3266,82,50,8553,2025-03-27 18:09:39.734305
3267,19,166,3050,2025-03-28 18:09:39.734305
3268,2,181,7736,2025-03-28 18:09:39.734305
3269,5,17,8916,2025-03-28 18:09:39.734305
3270,11,3,277,2025-03-28 18:09:39.734305
3271,50,126,6736,2025-03-28 18:09:39.734305
3272,54,43,187,2025-03-28 18:09:39.734305
3273,27,40,208,2025-03-28 18:09:39.734305
3274,88,10,4826,2025-03-29 18:09:39.734305
3275,35,104,9501,2025-03-29 18:09:39.734305
3276,97,141,5788,2025-03-29 18:09:39.734305
3277,37,89,8267,2025-03-29 18:09:39.734305
3278,42,87,1554,2025-03-29 18:09:39.734305
3279,50,125,4437,2025-03-29 18:09:39.734305
3280,86,101,6838,2025-03-29 18:09:39.734305
3281,5,140,2553,2025-03-29 18:09:39.734305
3282,49,152,784,2025-03-30 18:09:39.734305
3283,54,142,9262,2025-03-30 18:09:39.734305
3284,51,151,8580,2025-03-30 18:09:39.734305
3285,52,159,1555,2025-03-30 18:09:39.734305
3286,94,38,8970,2025-03-30 18:09:39.734305
3287,23,132,3011,2025-03-31 18:09:39.734305
3288,72,1,4653,2025-03-31 18:09:39.734305
3289,73,149,5723,2025-03-31 18:09:39.734305
3290,95,64,8729,2025-03-31 18:09:39.734305
3291,28,172,4276,2025-03-31 18:09:39.734305
3292,87,125,3509,2025-04-01 18:09:39.734305
3293,45,197,9042,2025-04-01 18:09:39.734305
3294,20,39,3352,2025-04-01 18:09:39.734305
3295,26,123,1196,2025-04-01 18:09:39.734305
3296,51,15,9553,2025-04-01 18:09:39.734305
3297,26,125,3503,2025-04-01 18:09:39.734305
3298,77,92,3504,2025-04-01 18:09:39.734305
3299,46,133,8618,2025-04-01 18:09:39.734305
3300,80,127,6571,2025-04-02 18:09:39.734305
3301,33,117,4880,2025-04-02 18:09:39.734305
3302,59,154,2475,2025-04-02 18:09:39.734305
3303,9,152,3459,2025-04-02 18:09:39.734305
3304,82,67,7556,2025-04-02 18:09:39.734305
3305,17,162,3588,2025-04-02 18:09:39.734305
3306,43,178,4513,2025-04-02 18:09:39.734305
3307,21,157,5268,2025-04-02 18:09:39.734305
3308,48,128,7161,2025-04-02 18:09:39.734305
3309,3,169,9734,2025-04-02 18:09:39.734305
3310,60,103,1789,2025-04-02 18:09:39.734305
3311,34,103,8818,2025-04-02 18:09:39.734305
3312,92,136,7400,2025-04-03 18:09:39.734305
3313,11,32,8752,2025-04-03 18:09:39.734305
3314,10,92,2770,2025-04-03 18:09:39.734305
3315,98,113,3051,2025-04-03 18:09:39.734305
3316,63,139,8970,2025-04-03 18:09:39.734305
3317,65,25,8165,2025-04-03 18:09:39.734305
3318,68,141,7395,2025-04-03 18:09:39.734305
3319,80,89,7305,2025-04-03 18:09:39.734305
3320,7,139,7228,2025-04-04 18:09:39.734305
3321,81,99,5432,2025-04-04 18:09:39.734305
3322,41,149,3476,2025-04-05 18:09:39.734305
3323,12,155,3901,2025-04-05 18:09:39.734305
3324,57,104,8629,2025-04-05 18:09:39.734305
3325,74,111,6996,2025-04-06 18:09:39.734305
3326,34,139,3249,2025-04-06 18:09:39.734305
3327,43,53,357,2025-04-06 18:09:39.734305
3328,66,12,6787,2025-04-06 18:09:39.734305
3329,63,139,7482,2025-04-06 18:09:39.734305
3330,84,34,9342,2025-04-07 18:09:39.734305
3331,57,129,7241,2025-04-07 18:09:39.734305
3332,52,116,4420,2025-04-07 18:09:39.734305
3333,3,189,3745,2025-04-07 18:09:39.734305
3334,57,107,8869,2025-04-08 18:09:39.734305
3335,5,124,9535,2025-04-08 18:09:39.734305
3336,94,132,8996,2025-04-08 18:09:39.734305
3337,84,189,957,2025-04-08 18:09:39.734305
3338,42,132,1680,2025-04-08 18:09:39.734305
3339,25,123,6621,2025-04-08 18:09:39.734305
3340,57,98,4803,2025-04-09 18:09:39.734305
3341,17,149,186,2025-04-09 18:09:39.734305
3342,82,122,660,2025-04-09 18:09:39.734305
3343,86,104,4776,2025-04-09 18:09:39.734305
3344,48,136,4363,2025-04-09 18:09:39.734305
3345,30,148,7281,2025-04-09 18:09:39.734305
3346,89,145,8597,2025-04-10 18:09:39.734305
3347,77,120,4389,2025-04-10 18:09:39.734305
3348,84,36,187,2025-04-10 18:09:39.734305
3349,28,38,4536,2025-04-10 18:09:39.734305
3350,23,136,3454,2025-04-10 18:09:39.734305
3351,31,197,9375,2025-04-10 18:09:39.734305
3352,9,128,1691,2025-04-10 18:09:39.734305
3353,34,156,8884,2025-04-10 18:09:39.734305
3354,55,121,248,2025-04-10 18:09:39.734305
3355,56,81,5406,2025-04-10 18:09:39.734305
3356,59,193,9881,2025-04-10 18:09:39.734305
3357,94,130,8312,2025-04-10 18:09:39.734305
3358,89,159,5781,2025-04-11 18:09:39.734305
3359,76,138,4817,2025-04-11 18:09:39.734305
3360,66,132,3163,2025-04-11 18:09:39.734305
3361,94,10,4289,2025-04-11 18:09:39.734305
3362,83,37,2169,2025-04-11 18:09:39.734305
3363,43,66,8826,2025-04-11 18:09:39.734305
3364,79,200,2428,2025-04-11 18:09:39.734305
3365,10,148,5645,2025-04-11 18:09:39.734305
3366,43,48,3765,2025-04-12 18:09:39.734305
3367,99,139,6755,2025-04-12 18:09:39.734305
3368,59,166,8802,2025-04-12 18:09:39.734305
3369,13,125,8241,2025-04-12 18:09:39.734305
3370,52,117,1576,2025-04-12 18:09:39.734305
3371,87,67,4862,2025-04-13 18:09:39.734305
3372,15,129,205,2025-04-13 18:09:39.734305
3373,88,154,9314,2025-04-13 18:09:39.734305
3374,83,12,3637,2025-04-13 18:09:39.734305
3375,31,46,3580,2025-04-13 18:09:39.734305
3376,68,84,3798,2025-04-14 18:09:39.734305
3377,96,125,2150,2025-04-14 18:09:39.734305
3378,1,190,5696,2025-04-14 18:09:39.734305
3379,90,149,5735,2025-04-14 18:09:39.734305
3380,42,106,6077,2025-04-14 18:09:39.734305
3381,24,107,5036,2025-04-14 18:09:39.734305
3382,97,9,1151,2025-04-14 18:09:39.734305
3383,90,153,7975,2025-04-14 18:09:39.734305
3384,4,182,7427,2025-04-15 18:09:39.734305
3385,92,97,109,2025-04-15 18:09:39.734305
3386,72,146,1907,2025-04-15 18:09:39.734305
3387,46,199,152,2025-04-15 18:09:39.734305
3388,16,166,4880,2025-04-15 18:09:39.734305
3389,74,147,3755,2025-04-15 18:09:39.734305
3390,65,15,7171,2025-04-15 18:09:39.734305
3391,9,159,5849,2025-04-15 18:09:39.734305
3392,82,77,9993,2025-04-15 18:09:39.734305
3393,11,31,6902,2025-04-16 18:09:39.734305
3394,43,197,5540,2025-04-16 18:09:39.734305
3395,51,35,3109,2025-04-16 18:09:39.734305
3396,29,130,972,2025-04-16 18:09:39.734305
3397,91,172,2693,2025-04-16 18:09:39.734305
3398,33,103,3536,2025-04-16 18:09:39.734305
3399,42,98,2440,2025-04-16 18:09:39.734305
3400,76,146,7581,2025-04-16 18:09:39.734305
3401,3,191,9495,2025-04-17 18:09:39.734305
3402,45,148,5082,2025-04-17 18:09:39.734305
3403,11,39,2503,2025-04-17 18:09:39.734305
3404,28,178,9142,2025-04-17 18:09:39.734305
3405,92,139,1656,2025-04-17 18:09:39.734305
3406,25,46,672,2025-04-17 18:09:39.734305
3407,35,141,6840,2025-04-17 18:09:39.734305
3408,54,71,1762,2025-04-18 18:09:39.734305
3409,58,147,3161,2025-04-18 18:09:39.734305
3410,71,137,6310,2025-04-18 18:09:39.734305
3411,86,124,6389,2025-04-18 18:09:39.734305
3412,12,192,5256,2025-04-18 18:09:39.734305
3413,65,184,994,2025-04-18 18:09:39.734305
3414,60,86,9259,2025-04-18 18:09:39.734305
3415,80,91,7603,2025-04-18 18:09:39.734305
3416,45,186,7922,2025-04-18 18:09:39.734305
3417,42,88,1227,2025-04-18 18:09:39.734305
3418,67,160,8209,2025-04-18 18:09:39.734305
3419,57,138,6560,2025-04-19 18:09:39.734305
3420,36,155,2556,2025-04-19 18:09:39.734305
3421,8,152,332,2025-04-19 18:09:39.734305
3422,51,152,8851,2025-04-19 18:09:39.734305
3423,100,37,6901,2025-04-19 18:09:39.734305
3424,12,23,9471,2025-04-20 18:09:39.734305
3425,45,156,6373,2025-04-20 18:09:39.734305
3426,83,148,6183,2025-04-20 18:09:39.734305
3427,48,100,612,2025-04-20 18:09:39.734305
3428,27,132,9038,2025-04-20 18:09:39.734305
3429,85,149,4929,2025-04-20 18:09:39.734305
3430,80,122,6170,2025-04-21 18:09:39.734305
3431,57,118,1453,2025-04-21 18:09:39.734305
3432,24,145,2139,2025-04-21 18:09:39.734305
3433,86,158,7248,2025-04-21 18:09:39.734305
3434,44,127,8653,2025-04-21 18:09:39.734305
3435,89,176,2062,2025-04-21 18:09:39.734305
3436,17,174,6618,2025-04-22 18:09:39.734305
3437,69,158,8802,2025-04-22 18:09:39.734305
3438,73,137,4805,2025-04-22 18:09:39.734305
3439,93,182,4586,2025-04-22 18:09:39.734305
3440,19,77,5501,2025-04-22 18:09:39.734305
3441,40,52,3108,2025-04-22 18:09:39.734305
3442,35,132,3794,2025-04-22 18:09:39.734305
3443,51,39,2247,2025-04-23 18:09:39.734305
3444,7,146,1272,2025-04-23 18:09:39.734305
3445,54,70,5419,2025-04-23 18:09:39.734305
3446,65,13,3484,2025-04-23 18:09:39.734305
3447,15,100,4120,2025-04-23 18:09:39.734305
3448,75,126,8312,2025-04-24 18:09:39.734305
3449,37,159,843,2025-04-24 18:09:39.734305
3450,29,147,8049,2025-04-24 18:09:39.734305
3451,60,112,3128,2025-04-24 18:09:39.734305
3452,43,124,650,2025-04-24 18:09:39.734305
3453,10,143,3825,2025-04-24 18:09:39.734305
3454,16,32,2089,2025-04-24 18:09:39.734305
3455,85,129,5275,2025-04-25 18:09:39.734305
3456,92,100,4356,2025-04-25 18:09:39.734305
3457,12,18,968,2025-04-25 18:09:39.734305
3458,90,5,6559,2025-04-25 18:09:39.734305
3459,81,95,6974,2025-04-25 18:09:39.734305
3460,64,110,4951,2025-04-26 18:09:39.734305
3461,38,146,3736,2025-04-26 18:09:39.734305
3462,99,159,2094,2025-04-26 18:09:39.734305
3463,66,23,4367,2025-04-26 18:09:39.734305
3464,17,194,7007,2025-04-26 18:09:39.734305
3465,93,159,4475,2025-04-26 18:09:39.734305
3466,38,121,5490,2025-04-27 18:09:39.734305
3467,91,174,5534,2025-04-27 18:09:39.734305
3468,71,152,1638,2025-04-27 18:09:39.734305
3469,94,154,9901,2025-04-27 18:09:39.734305
3470,53,154,8553,2025-04-27 18:09:39.734305
3471,7,196,9248,2025-04-28 18:09:39.734305
3472,44,111,7273,2025-04-28 18:09:39.734305
3473,5,35,204,2025-04-28 18:09:39.734305
3474,13,19,3900,2025-04-28 18:09:39.734305
3475,80,88,8095,2025-04-28 18:09:39.734305
3476,88,167,926,2025-04-28 18:09:39.734305
3477,79,188,2614,2025-04-28 18:09:39.734305
3478,38,179,4202,2025-04-28 18:09:39.734305
3479,47,135,6527,2025-04-29 18:09:39.734305
3480,28,151,1838,2025-04-29 18:09:39.734305
3481,86,138,4320,2025-04-29 18:09:39.734305
3482,13,159,2610,2025-04-29 18:09:39.734305
3483,14,107,9797,2025-04-29 18:09:39.734305
3484,90,14,5141,2025-04-29 18:09:39.734305
3485,89,196,1904,2025-04-29 18:09:39.734305
3486,59,143,1658,2025-04-29 18:09:39.734305
3487,11,141,6648,2025-04-29 18:09:39.734305
3488,77,94,6521,2025-04-30 18:09:39.734305
3489,61,128,237,2025-04-30 18:09:39.734305
3490,29,16,3383,2025-04-30 18:09:39.734305
3491,21,142,8618,2025-04-30 18:09:39.734305
3492,16,194,6389,2025-04-30 18:09:39.734305
3493,64,92,6910,2025-04-30 18:09:39.734305
3494,3,73,9440,2025-05-01 18:09:39.734305
3495,55,137,1186,2025-05-01 18:09:39.734305
3496,3,146,9700,2025-05-01 18:09:39.734305
3497,20,10,7391,2025-05-01 18:09:39.734305
3498,78,113,5775,2025-05-01 18:09:39.734305
3499,59,126,8237,2025-05-01 18:09:39.734305
3500,98,95,8045,2025-05-01 18:09:39.734305
3501,41,144,3119,2025-05-01 18:09:39.734305
3502,45,173,674,2025-05-01 18:09:39.734305
3503,82,141,4167,2025-05-02 18:09:39.734305
3504,3,143,6272,2025-05-02 18:09:39.734305
3505,44,123,7887,2025-05-02 18:09:39.734305
3506,52,158,9280,2025-05-02 18:09:39.734305
3507,93,142,9448,2025-05-02 18:09:39.734305
3508,32,175,7278,2025-05-02 18:09:39.734305
3509,61,144,2936,2025-05-02 18:09:39.734305
3510,35,95,5186,2025-05-02 18:09:39.734305
3511,95,143,3809,2025-05-02 18:09:39.734305
3512,91,131,1045,2025-05-03 18:09:39.734305
3513,26,128,3268,2025-05-03 18:09:39.734305
3514,89,50,8248,2025-05-03 18:09:39.734305
3515,31,152,9895,2025-05-03 18:09:39.734305
3516,99,154,1662,2025-05-03 18:09:39.734305
3517,32,45,2099,2025-05-03 18:09:39.734305
3518,66,168,6650,2025-05-03 18:09:39.734305
3519,42,114,767,2025-05-03 18:09:39.734305
3520,90,157,1997,2025-05-04 18:09:39.734305
3521,16,184,2985,2025-05-04 18:09:39.734305
3522,65,148,9625,2025-05-04 18:09:39.734305
3523,70,132,7868,2025-05-04 18:09:39.734305
3524,67,150,3501,2025-05-04 18:09:39.734305
3525,48,85,3847,2025-05-04 18:09:39.734305
3526,68,122,740,2025-05-04 18:09:39.734305
3527,8,111,4537,2025-05-04 18:09:39.734305
3528,56,106,178,2025-05-04 18:09:39.734305
3529,16,152,5208,2025-05-05 18:09:39.734305
3530,65,173,436,2025-05-05 18:09:39.734305
3531,73,119,9856,2025-05-06 18:09:39.734305
3532,1,124,8727,2025-05-06 18:09:39.734305
3533,9,27,3835,2025-05-06 18:09:39.734305
3534,41,157,6375,2025-05-06 18:09:39.734305
3535,86,150,225,2025-05-06 18:09:39.734305
3536,72,22,7094,2025-05-07 18:09:39.734305
3537,70,77,4828,2025-05-07 18:09:39.734305
3538,99,158,8210,2025-05-07 18:09:39.734305
3539,27,31,1340,2025-05-07 18:09:39.734305
3540,46,143,9639,2025-05-07 18:09:39.734305
3541,71,93,508,2025-05-07 18:09:39.734305
3542,1,59,4109,2025-05-07 18:09:39.734305
3543,21,124,7296,2025-05-08 18:09:39.734305
3544,12,2,2457,2025-05-08 18:09:39.734305
3545,12,10,8846,2025-05-08 18:09:39.734305
3546,85,144,5752,2025-05-08 18:09:39.734305
3547,48,131,4771,2025-05-09 18:09:39.734305
3548,79,19,1436,2025-05-09 18:09:39.734305
3549,20,24,4821,2025-05-09 18:09:39.734305
3550,69,45,8717,2025-05-09 18:09:39.734305
3551,4,177,522,2025-05-09 18:09:39.734305
3552,1,61,615,2025-05-09 18:09:39.734305
3553,66,7,3071,2025-05-09 18:09:39.734305
3554,51,133,4787,2025-05-10 18:09:39.734305
3555,37,122,3215,2025-05-10 18:09:39.734305
3556,58,83,2235,2025-05-10 18:09:39.734305
3557,51,157,9793,2025-05-10 18:09:39.734305
3558,15,100,1161,2025-05-11 18:09:39.734305
3559,56,148,6252,2025-05-11 18:09:39.734305
3560,94,17,4173,2025-05-11 18:09:39.734305
3561,76,139,3386,2025-05-11 18:09:39.734305
3562,93,148,6964,2025-05-11 18:09:39.734305
3563,98,92,9311,2025-05-11 18:09:39.734305
3564,65,152,4908,2025-05-11 18:09:39.734305
3565,51,148,7656,2025-05-12 18:09:39.734305
3566,11,30,3600,2025-05-12 18:09:39.734305
3567,41,26,1792,2025-05-12 18:09:39.734305
3568,59,173,3082,2025-05-12 18:09:39.734305
3569,54,180,5165,2025-05-13 18:09:39.734305
3570,88,27,8230,2025-05-13 18:09:39.734305
3571,33,101,8820,2025-05-13 18:09:39.734305
3572,71,143,7954,2025-05-13 18:09:39.734305
3573,46,132,6605,2025-05-13 18:09:39.734305
3574,89,47,4696,2025-05-13 18:09:39.734305
3575,80,90,7854,2025-05-13 18:09:39.734305
3576,57,84,3485,2025-05-13 18:09:39.734305
3577,38,26,1283,2025-05-13 18:09:39.734305
3578,17,195,6201,2025-05-13 18:09:39.734305
3579,75,132,1652,2025-05-14 18:09:39.734305
3580,26,124,8249,2025-05-14 18:09:39.734305
3581,76,81,9600,2025-05-14 18:09:39.734305
3582,57,142,2679,2025-05-14 18:09:39.734305
3583,43,53,243,2025-05-14 18:09:39.734305
3584,5,5,8726,2025-05-14 18:09:39.734305
3585,75,149,8382,2025-05-14 18:09:39.734305
3586,9,144,6867,2025-05-15 18:09:39.734305
3587,8,90,2636,2025-05-15 18:09:39.734305
3588,22,196,8215,2025-05-15 18:09:39.734305
3589,43,167,1317,2025-05-15 18:09:39.734305
3590,50,87,4561,2025-05-16 18:09:39.734305
3591,53,140,2555,2025-05-16 18:09:39.734305
3592,76,156,3123,2025-05-16 18:09:39.734305
3593,44,104,3758,2025-05-16 18:09:39.734305
3594,56,142,1488,2025-05-16 18:09:39.734305
3595,47,59,7523,2025-05-16 18:09:39.734305
3596,46,196,8564,2025-05-16 18:09:39.734305
3597,30,2,1505,2025-05-16 18:09:39.734305
3598,34,93,3767,2025-05-16 18:09:39.734305
3599,43,44,6266,2025-05-16 18:09:39.734305
3600,65,173,2656,2025-05-16 18:09:39.734305
3601,65,34,2892,2025-05-16 18:09:39.734305
3602,70,74,122,2025-05-17 18:09:39.734305
3603,78,118,7258,2025-05-17 18:09:39.734305
3604,16,178,2922,2025-05-17 18:09:39.734305
3605,27,27,6628,2025-05-17 18:09:39.734305
3606,87,199,6330,2025-05-17 18:09:39.734305
3607,51,121,5980,2025-05-17 18:09:39.734305
3608,84,196,2843,2025-05-17 18:09:39.734305
3609,57,117,965,2025-05-17 18:09:39.734305
3610,40,152,5798,2025-05-18 18:09:39.734305
3611,48,94,9579,2025-05-18 18:09:39.734305
3612,35,153,8660,2025-05-19 18:09:39.734305
3613,7,43,7278,2025-05-19 18:09:39.734305
3614,27,4,304,2025-05-19 18:09:39.734305
3615,73,154,636,2025-05-19 18:09:39.734305
3616,66,1,3309,2025-05-19 18:09:39.734305
3617,97,145,3257,2025-05-19 18:09:39.734305
3618,56,99,9504,2025-05-19 18:09:39.734305
3619,28,190,9332,2025-05-19 18:09:39.734305
3620,16,9,5732,2025-05-19 18:09:39.734305
3621,97,21,9288,2025-05-20 18:09:39.734305
3622,50,136,7730,2025-05-20 18:09:39.734305
3623,52,113,6706,2025-05-20 18:09:39.734305
3624,52,144,5268,2025-05-20 18:09:39.734305
3625,74,111,7066,2025-05-20 18:09:39.734305
3626,2,56,2436,2025-05-20 18:09:39.734305
3627,61,107,8459,2025-05-21 18:09:39.734305
3628,82,149,9637,2025-05-21 18:09:39.734305
3629,14,155,9452,2025-05-21 18:09:39.734305
3630,95,133,6247,2025-05-21 18:09:39.734305
3631,36,155,9772,2025-05-21 18:09:39.734305
3632,73,155,3874,2025-05-22 18:09:39.734305
3633,8,109,895,2025-05-22 18:09:39.734305
3634,83,149,7482,2025-05-22 18:09:39.734305
3635,57,127,9439,2025-05-22 18:09:39.734305
3636,9,26,8650,2025-05-22 18:09:39.734305
3637,35,88,9709,2025-05-22 18:09:39.734305
3638,36,83,6309,2025-05-22 18:09:39.734305
3639,84,2,9868,2025-05-22 18:09:39.734305
3640,79,125,9501,2025-05-23 18:09:39.734305
3641,87,194,4155,2025-05-23 18:09:39.734305
3642,21,113,548,2025-05-23 18:09:39.734305
3643,92,123,6027,2025-05-23 18:09:39.734305
3644,79,184,1080,2025-05-23 18:09:39.734305
